source,target
1020160072961,1020140090093
1020160072961,1020090052408
1020160072961,1020100123490
1020090134552,1020000070227
1020090134552,2019980000545
1020060037721,2019930003637
1020060055937,1020060036413
1020060055937,1019990023103
1020060055937,1020040044144
1020060055937,1020040057468
1020090072857,1020060110865
1020080033510,1020060050766
1020080033510,2020040036331
1020080033510,2020030032447
1020080033510,1020050098611
1020170171272,1020140026943
1020170171272,1020160105556
1020170171272,2019950019800
1020130019731,1020040015912
1020110003832,1020070072173
1020110003832,2019980010079
1020110003832,2020080015370
1020100121598,1020020072182
1020100121598,1020050035681
1020100121598,2020050021881
1020080073065,1020020017190
1020080073065,2020020011227
1020080073065,2019890012968
1020080073065,1020050102771
1020080040367,1019960049766
1020080040367,1019980059941
1020080040367,2019960045426
1020080040367,1020060064269
1020080040367,1020060061965
1020080040367,1020070026582
1020080040367,2020050016070
1020080040367,2020050030778
1020070040282,1020040017191
1020070040282,2020050027774
1020070040282,1020040028483
1020070040282,2020050027773
1020060094008,2019980001812
1020060094008,2019980002800
1020080087313,1020030055238
1020080087313,2020020002647
1020070070044,1020010084231
1020070070044,1020030000251
1020070070044,1020020087996
1020070070044,2019980003490
1020070024854,1020020002412
1020050027649,1020000014785
1020050027649,1020020006285
1020050027649,2020010019619
1020050027649,2020010030800
1020050027649,2019980018221
1020110041960,1020090096992
1020110041960,1020090056150
1020110041960,2019880012541
1020090067426,2020020009847
1020090067426,2019900013864
1020140084614,1020100104106
1020140084614,1020130043232
1020140084614,1020040097789
1020140084614,1020080087071
1020140084614,1020090018789
1020140084614,1020090052640
1020130125475,2020110005878
1020130125475,2020100005330
1020130125475,1020060085629
1020130125475,1020120113190
1020040111053,1019980003369
1020040111053,2019860001725
1020040111053,2019910014399
1020040111053,2019980001405
1020060062623,1020010009095
1020060062623,1020040044670
1020060062623,1020040104366
1020180023737,1020020052798
1020180023737,1020140047842
1020180023737,1020020020811
1020180023737,2020070006730
1020180173775,1020100041890
1020180173775,1020100126682
1020180173775,1020140086248
1020190087401,1020140182505
1020190087401,1020180101254
1020190087401,1020060115176
1020190087401,1020140074693
1020190087401,1020170056339
1020070069185,1019990048256
1020070069185,1019980006848
1020070069185,2019980008748
1020070069185,2020030009303
1020070069185,1020040013470
1020070069185,1020000013147
1020070069185,1019970047784
1020070069185,1020050022394
1020110116687,1020070032605
1020070124578,1020050063235
1020070124578,1020070045274
1020070124578,2020010001382
1020070124578,2020000020947
1020070124578,2020050027649
1020070124578,1020000079496
1020080078244,2019920023852
1020080078244,2020000017440
1020130081569,1020070125023
1020130081569,1020060078274
1020090024662,2019830006646
1020090024662,2020050015656
1020090024662,2019920002520
1020210184074,1020120139238
1020210184074,1020167036352
1020090127162,2020050010973
1020090127162,1020060062566
1020140003427,1020110080374
1020140003427,1020130045188
1020140003427,1020120062284
1020210114831,1020060133951
1020210114831,2019980002219
1020210114831,2020080015217
1020180028383,1020130139596
1020180028383,1020080061071
1020190131060,1020060048154
1020190131060,1019950040392
1020190131060,1019990003081
1020190131060,1020010064030
1020190131060,1020110059778
1020140023619,1020090035157
1020140023619,1020040029476
1020140023619,1020127030234
1020140114011,2020090014889
1020140114011,2020140003979
1020140114011,1020080116989
1020140114011,2020070005741
1020130073668,1020100022554
1020130073668,1020060023238
1020190119439,1020050027653
1020190119439,1020140174604
1020190119439,2020020031639
1020070047638,1020040089286
1020070047638,2020040025480
1020070047638,2019940019492
1020070047638,1020020047125
1020070047638,1019970053284
1020070047638,2019980014467
1020070047638,2020060026180
1020070080353,1019910007227
1020070080353,1019980001804
1020070080353,1020050067325
1020070080353,1020050076867
1020230089814,1020150136376
1020230089814,1020090129033
1020230089814,1020090113204
1020230089814,1019970039560
1020230089814,1020170148664
1020140155984,1020090052867
1020140155984,2020050032896
1020140155984,1020080060857
1020140155984,1020090126354
1020150134093,1020100057158
1020150134093,1020120132235
1020150134093,1020020070385
1020150134093,1020120079424
1020150134093,1020050134969
1020180094097,1020090099578
1020180094097,1020120018476
1020180094097,2020160006600
1020180094097,2020120012343
1020120042747,1020090022074
1020120042747,2020050022814
1020060044782,1019990051900
1020060044782,2019880015282
1020060044782,2019990004399
1020220071626,1019980013036
1020220071626,1019997009008
1020130084646,1020100044924
1020130084646,1020100118998
1020100094595,1019960038300
1020100094595,2019990029233
1020100094595,2020070006695
1020100113801,1020090100448
1020100113801,2020070002661
1020180156911,1019970034472
1020180156911,1020080131872
1020180156911,2019950030162
1020180156911,1020160161396
1020170148664,1020090129033
1020170148664,1020100012877
1020180070132,1020140062351
1020180070132,1020150065982
1020180070132,1020090115240
1020180070132,1020150101028
1020090102659,1020030098787
1020090102659,1019960027667
1020150010138,1020070082632
1020150010138,2020010003194
1020150010138,2019930009151
1020150010138,2019940016691
1020180016732,1020020080959
1020180016732,1020120034235
1020180016732,1020130071368
1020180016732,1020150054171
1020180016732,1020110027596
1020180016732,1020130071368
1020080023024,2020010035978
1020070058054,1020000036209
1020070058054,1020040081928
1020070058054,1020040081927
1020070058054,1020000064016
1020070058054,1020020028773
1020070058054,1020020060264
1020070058054,1020040077610
1020070058054,1020040050372
1020070058054,1020010059644
1020070058054,1020010061377
1020060110865,1019980005875
1020060110865,1019970073947
1020060110865,1020040017191
1020060110865,2020010004560
1020110106473,2020050017385
1020110106473,2020070003094
1020110106473,2020050029878
1020090133835,1020010061380
1020090133835,1020010029074
1020100090824,1019890008679
1020150080309,1020120090018
1020150080309,2020130002040
1020150080309,1020060067346
1020150080309,
1020170111599,1020160080906
1020170111599,1020150134094
1020190046839,1020140090191
1020190046839,1020100039512
1020190046839,1020100045591
1020190046839,2020160003260
1020210115332,1020030040634
1020210115332,1020030063652
1020120005977,1020060015668
1020140046633,1020090118121
1020140046633,2020000029822
1020170062566,1019980053005
1020170062566,1020120034794
1020090013230,1020080053851
1020090013230,2020010032243
1020060115548,2020010027493
1020060115548,2020040007920
1020060115548,2020040007941
1020060115548,2019720005088
1020210077365,1020130112683
1020210077365,1020150109953
1020200052076,1020000015340
1020200052076,1020187020950
1020190164666,1020080013925
1020090091098,2020060002677
1020090091098,2020060022397
1020090091098,2019900008803
1020090091098,2019860008039
1020100076837,1020080066672
1020120033076,1020080061776
1020120033076,1020090090981
1020120033076,2020030002376
1020120033076,2020060007951
1020160024617,2020000021811
1020160024617,1020100057159
1020080055477,2020050028987
1020080127835,1020060132247
1020080127835,2019980001968
1020060080285,2020050028486
1020100019210,2020000028940
1020110107529,1020100076837
1020110107529,1020060013095
1020110107529,1020090108526
1020130035190,1020110041960
1020130035190,2020040033157
1020080116989,1020060078274
1020080116989,1020070020396
1020080116989,2020060026510
1020080003110,1020030100486
1020100069252,1020080076634
1020100069252,1020030038084
1020100069252,1019970032722
1020080032481,1019980016837
1020080032481,2020020008057
1020080032481,2019980010702
1020080032481,1020020017098
1020080032481,2019980002478
1020110048554,2019980006848
1020140186309,2020100005715
1020140068400,2020020037653
1020140068400,2020130004037
1020140068400,1019980014572
1020140068400,1020100019997
1020070040947,1020060029553
1020070040947,1020030078350
1020070040947,2020030016630
1020120133396,1020100106664
1020120133396,1020090046742
1020120133396,1020010024561
1020120133396,1020050013236
1020160027501,1020120128563
1020160027501,1020130023029
1020160027501,1020010064606
1020160027501,1020130013473
1020210014302,1020190131753
1020210014302,1020180122501
1020060082421,1019970045760
1020060082421,2020010007266
1020060082421,2020020017331
1020060082421,2020050015656
1020060082421,2020050017343
1020050107906,1019970049960
1020050107906,1019980030257
1020050107906,1020040005739
1020050107906,1020040082799
1020080065412,2020010025177
1020120113191,1020110105870
1020120113191,2020060023006
1020120113192,1020040079676
1020120113192,2020060023006
1020210014803,1020200075923
1020180109601,2020030033666
1020180061071,1020140084614
1020180061071,2019920011565
1020180061071,2019970042481
1020210145839,1020170183573
1020210145839,1020180086098
1020170060678,1019890010260
1020170060678,1020040081728
1020170060678,1020130006062
1020170035305,2020040018407
1020170035305,2020060031123
1020170035305,1020150047221
1020110023363,1019910700645
1020110023363,1019940005148
1020110023363,1020030082235
1020090133839,1020020032302
1020090133839,1020070100056
1020090133839,1020050134965
1020150129345,2020120010212
1020210058762,1020150153782
1020210058762,1020160159878
1020210058762,1020190036141
1020130104959,1020070058392
1020130104959,1020080123848
1020130104959,1020110096887
1020130104959,2020080005981
1020190060315,1020110003832
1020190060315,2020070003947
1020190060315,2020130000997
1020210112964,1020140116866
1020210112964,2020150003074
1020090029704,1019990021154
1020090029704,1020060110866
1020090029704,1020090013413
1020080105006,1020070040780
1020080105006,1020010015340
1020080105006,2019900022431
1020190050255,1020130046058
1020190050255,1020170109246
1020090083803,1019980026613
1020090083803,2019990022817
1020090083803,2020020036460
1020130154172,1020120016192
1020130154172,1020100009942
1020060027188,1019850006101
1020060027188,1019920011637
1020060027188,1019990038189
1020060027188,2020050003352
1020190071366,1020120102984
1020190071366,1020030086323
1020190071366,1020080097464
1020190071366,1020100018609
1020190071366,1020137011048
1020160054515,1020100082611
1020160054515,1020060110871
1020160054515,1020080032481
1020160054515,1020070031054
1020160054515,1020140041109
1020160087629,2019880010284
1020160087629,2020130003380
1020150187718,1020140009566
1020150187718,1020080053287
1020160014096,1020110022619
1020160014096,1020110117073
1020130019152,1019970009977
1020130019152,1020080075679
1020130019152,2019900015196
1020130019152,1020070063833
1020180089292,1020120074971
1020180089292,1020140043847
1020180089292,1020150118283
1020180089292,1020177033889
1020180089292,1020080088106
1020180089292,1020120027671
1020180089292,1020197010523
1020220076575,2020000030789
1020220076575,2020030040419
1020220076575,1020170068191
1020220076575,1020140086248
1020090133837,1020020028772
1020090133837,1020060129185
1020060133953,2019870012547
1020060133953,2019910017415
1020060133953,2019900000767
1020190038237,1020050007663
1020190038237,2019880011821
1020190038237,1020070087059
1020190038237,2020160004106
1020150127789,2020040027725
1020080091474,1020040081923
1020080091474,1019960074052
1020080091474,2019960060680
1020080091474,2019960025864
1020160078651,1020110072815
1020160078651,1020070141842
1020170109255,1020080113291
1020170109255,1020150127197
1020170109255,1020010029074
1020170109255,1020070109167
1020170109255,1020140031091
1020190020896,1020170095440
1020090133840,2020020031639
1020090133840,1020050134967
1020090133840,1019970036209
1020090133840,1020000002691
1020150141313,2020010000339
1020150141313,2020000009005
1020150141313,1020130003695
1020150141313,2019960053859
1020150141313,1020057006509
1020150141313,2019970036658
1020140033315,1020080009761
1020140033315,1020120098551
1020140033315,2020090016835
1020140033315,1020060063098
1020140061514,1020050004341
1020140061514,2020030011436
1020140061514,1020090003216
1020140061514,1019940011121
1020140061514,1020060128874
1020140061514,1020040013470
1020120080136,1020100016923
1020120080136,1020080097238
1020120080136,1019980005830
1020120080136,1020100040128
1020210177236,1019990028269
1020210177236,2020020004698
1020220007972,1020107027356
1020220007972,2019900002888
1020140173925,2019960021796
1020140022993,1020110006766
1020170112047,2019920011193
1020170111595,1020160080906
1020170111595,1020150134094
1020140026549,2020120005227
1020140026549,2020120006547
1020140026549,2020060024509
1020110022684,1019990000790
1020110022684,1020070020449
1020110022684,2019830005256
1020110022684,1020080094721
1020060013095,1019910015928
1020060013095,1020000061337
1020150045382,1020090133840
1020150045382,2020090009862
1020150045382,1020040077611
1020210046878,1020110048028
1020210046878,2020000016700
1020210080977,1019940019797
1020210080977,2020010003738
1020210080977,2020040030052
1020070013992,1020060110834
1020070013992,1019990048642
1020150190872,1020110061687
1020150190872,2019980001132
1020150190872,2020090010796
1020150190872,1020070053361
1020160046414,1020100132106
1020160046414,1020010009795
1020160046414,1020050096775
1020160046414,1020150080309
1020160046414,2020040026586
1020160046414,2020150003284
1020190127105,1020050035681
1020190127105,1020100049814
1020190127105,1020040013470
1020190127105,1020080077872
1020190127105,2020040026586
1020090130785,1020000070227
1020090130785,2019830007744
1020090130785,2019980000545
1020130035772,1020080094874
1020090021416,2020050005664
1020090021416,2019980001162
1020110041419,1020070046524
1020110006768,1020080094721
1020110006768,2019980015594
1020110006768,2020080013693
1020070055012,1020040091305
1020070055012,1020020066292
1020070055012,1020067010202
1020070055012,2020020036417
1020070055012,1020040098568
1020070055012,1020030059761
1020070055012,1020030027326
1020070055012,1020050041199
1020070055012,1020040093496
1020120133381,2020050027520
1020120133381,2020080008102
1020120133381,1020000064507
1020120067047,2020060020545
1020120067047,2019950009179
1020120067047,2019980007421
1020100104106,1020090100448
1020100104106,1019940031534
1020100104106,1020080009761
1020100104106,1020090016101
1020080027031,1020040052866
1020080027031,2020050026050
1020080027031,2019980003438
1020130055153,1020110028167
1020130055153,2020110003877
1020090013318,1020020066815
1020090013318,1020050050997
1020090113204,1019900021246
1020090113204,1019910011312
1020090113204,1019900004808
1020090113204,2019910021965
1020070041765,2020040018407
1020070041765,2019980005462
1020070041765,2020030021146
1020070041765,2020000006150
1020060132247,2020050022814
1020080089303,2020000005064
1020080089303,1020040098958
1020080089303,1020070024854
1020070004320,1020030010615
1020070004320,1020040014408
1020070004320,1020040096959
1020070004320,2020050007600
1020070004320,2020020022315
1020070004320,2020030040419
1020070004320,
1020070004320,2019840007770
1020070004320,1020020008911
1020130017347,1020080125115
1020130017347,1020090002809
1020080072199,1020040052538
1020080072199,1020020073708
1020080072199,2020010003288
1020060107867,1019910007227
1020060107867,2020000020128
1020060107867,2020050026429
1020060107867,2020060017938
1020060107867,2019980003977
1020020020813,2019990009024
1020020020813,2019890017811
1020020020813,1019990007333
1020020020813,1020000047339
1020220038063,1020150061147
1020220038063,2019980023277
1020130148938,1020040077613
1020130148938,2020010025718
1020130148938,2020060019760
1020120083148,1020110032776
1020120083148,2019860000271
1020120083148,1020040017692
1020180043307,2020110002378
1020180043307,1020150129503
1020180043307,1020100102026
1020180043307,1020070008848
1020180043307,1019980040948
1020160106749,1020130167727
1020060067725,1020010042122
1020060067725,1020020009168
1020060067725,2020030038012
1020060067725,2020040030287
1020190025854,1020140064883
1020190025854,1020140026573
1020190025854,1020160084444
1020130051549,1020070068886
1020070108765,2019990006718
1020070108765,1020030007132
1020090004760,2020000034278
1020090004760,2020010022433
1020090004760,1020080068278
1020147011718,1019810005012
1020147011718,1020020049521
1020160061174,1020130070724
1020160061174,2020030038529
1020160061174,1020140035835
1020210114836,1020060133951
1020210114836,2019980002219
1020210114836,2020080015217
1020160145953,1020160001693
1020160145953,1020130072400
1020160145953,1020130161698
1020160145953,1020100000651
1020150131685,1020070015861
1020150131685,1020120005977
1020150131685,2020000020633
1020150131685,1020080034800
1020150131685,1020127008941
1020190010240,1020150079104
1020190010240,2020010033797
1020190010240,2020050018459
1020190010240,1020070000185
1020190010240,1020160015313
1020190094633,1020150083739
1020190094633,1020160137476
1020220118609,1020120117599
1020220118609,2020050013104
1020200148634,1020070052747
1020200148634,2020070016404
1020140009566,1020090093732
1020140009566,2019980018465
1020140009566,2020090014367
1020140009566,2020030007827
1020080119641,1019940014949
1020110008159,1019970022174
1020110008159,1020020080372
1020110008159,1020050084936
1020110008159,1020100121050
1020100111357,2020050012477
1020100111357,1020070022931
1020100111357,1020020035364
1020100111357,2020090012499
1020070024900,1019960027095
1020070024900,2020030008378
1020090027181,1020070119845
1020090027181,1020080079169
1020080122400,1020070080010
